NODE_428_length_114_cov_1.745614	162	gi|493871803|ref|WP_006818300.1|	301	17	74.3	52	67.31	4e-16	158877
NODE_428_length_114_cov_1.745614	162	gi|491912608|ref|WP_005667182.1|	128	17	70.5	52	67.31	2e-15	47229
NODE_428_length_114_cov_1.745614	162	gi|490198029|ref|WP_004096554.1|	311	17	72.0	49	65.31	3e-15	569
NODE_428_length_114_cov_1.745614	162	gi|491661963|ref|WP_005518679.1|	300	17	68.9	52	67.31	4e-14	43767
NODE_428_length_114_cov_1.745614	162	gi|490319029|ref|WP_004208522.1|	298	17	68.6	52	67.31	5e-14	13690
NODE_428_length_114_cov_1.745614	162	gi|491058418|ref|WP_004920054.1|	300	20	68.2	52	61.54	9e-14	588
NODE_428_length_114_cov_1.745614	162	gi|489096328|ref|WP_003006208.1|	300	19	67.8	52	63.46	9e-14	258
NODE_428_length_114_cov_1.745614	162	gi|209919885|ref|YP_002293969.1|	294	18	67.8	52	65.38	1e-13	409438
NODE_428_length_114_cov_1.745614	162	gi|489084850|ref|WP_002994759.1|	297	19	67.8	52	63.46	1e-13	258
NODE_428_length_114_cov_1.745614	162	gi|386630187|ref|YP_006149907.1|	299	18	67.4	52	65.38	1e-13	885276
NODE_447_length_133_cov_1.015038	181	gi|488803805|ref|WP_002716211.1|	464	11	  106	59	81.36	3e-27	1035
NODE_447_length_133_cov_1.015038	181	gi|488798868|ref|WP_002711274.1|	470	25	75.1	63	52.38	9e-16	1034
NODE_447_length_133_cov_1.015038	181	gi|493742417|ref|WP_006691497.1|	475	30	71.6	60	50.00	2e-14	135082
NODE_447_length_133_cov_1.015038	181	gi|492878104|ref|WP_006020026.1|	469	26	71.2	63	50.79	2e-14	56946
NODE_447_length_133_cov_1.015038	181	gi|493349502|ref|WP_006306213.1|	475	30	71.2	60	50.00	2e-14	82203
NODE_447_length_133_cov_1.015038	181	gi|493747381|ref|WP_006696396.1|	475	30	70.9	60	50.00	3e-14	135083
NODE_447_length_133_cov_1.015038	181	gi|493744878|ref|WP_006693924.1|	475	30	70.9	60	50.00	3e-14	135083
NODE_447_length_133_cov_1.015038	181	gi|493742172|ref|WP_006691258.1|	476	31	69.3	60	48.33	1e-13	135080
NODE_447_length_133_cov_1.015038	181	gi|490134451|ref|WP_004034812.1|	448	29	68.6	60	51.67	2e-13	2173
NODE_447_length_133_cov_1.015038	181	gi|490134011|ref|WP_004034372.1|	448	29	68.6	60	51.67	2e-13	2173
NODE_448_length_151_cov_28.086092	199	gi|55956788|ref|NP_005372.2|	710	0	42.4	21	100.00	3e-04	9606
NODE_448_length_151_cov_28.086092	199	gi|84875537|ref|NP_035010.3|	707	3	36.2	21	85.71	0.034	10090
NODE_476_length_207_cov_3.835749	255	gi|255357302|ref|YP_003090288.1|	758	0	  177	84	100.00	1e-51	645687
NODE_476_length_207_cov_3.835749	255	gi|410493719|ref|YP_006905860.1|	755	25	  136	84	70.24	1e-36	683174
NODE_476_length_207_cov_3.835749	255	gi|410493722|ref|YP_006905857.1|	729	59	48.9	84	29.76	3e-06	1247113
NODE_476_length_207_cov_3.835749	255	gi|407868426|ref|YP_006792628.1|	731	61	39.7	87	26.44	0.004	683173
NODE_476_length_207_cov_3.835749	255	gi|262166848|ref|YP_003275953.1|	731	61	39.7	87	26.44	0.004	682382
NODE_476_length_207_cov_3.835749	255	gi|493872336|ref|WP_006818810.1|	288	41	30.0	65	30.77	5.2	158877
NODE_476_length_207_cov_3.835749	255	gi|496131816|ref|WP_008856323.1|	2025	24	30.0	42	35.71	5.8	481722
NODE_476_length_207_cov_3.835749	255	gi|494416020|ref|WP_007218602.1|	131	30	29.3	49	34.69	6.7	246787
NODE_476_length_207_cov_3.835749	255	gi|495173073|ref|WP_007897868.1|	337	20	29.3	33	39.39	9.4	363265
NODE_476_length_207_cov_3.835749	255	gi|253314472|ref|NP_001156602.1|	261	21	29.3	43	44.19	9.5	9606
NODE_479_length_114_cov_1.789474	162	gi|489082802|ref|WP_002992721.1|	539	11	94.7	53	79.25	9e-23	258
NODE_479_length_114_cov_1.789474	162	gi|489101746|ref|WP_003011607.1|	539	11	94.7	53	79.25	9e-23	258
NODE_479_length_114_cov_1.789474	162	gi|489068017|ref|WP_002978003.1|	601	18	82.0	53	66.04	4e-18	250
NODE_479_length_114_cov_1.789474	162	gi|492884228|ref|WP_006021920.1|	541	20	79.3	52	61.54	3e-17	56946
NODE_479_length_114_cov_1.789474	162	gi|488800712|ref|WP_002713118.1|	541	21	77.4	52	59.62	1e-16	1034
NODE_479_length_114_cov_1.789474	162	gi|489750851|ref|WP_003654860.1|	542	22	76.6	52	57.69	3e-16	471
NODE_479_length_114_cov_1.789474	162	gi|184156818|ref|YP_001845157.1|	542	25	67.4	52	51.92	4e-13	405416
NODE_479_length_114_cov_1.789474	162	gi|169797256|ref|YP_001715049.1|	542	25	67.4	52	51.92	5e-13	509173
NODE_479_length_114_cov_1.789474	162	gi|488752146|ref|WP_002675429.1|	524	30	55.1	53	43.40	1e-08	1018
NODE_479_length_114_cov_1.789474	162	gi|488756951|ref|WP_002680201.1|	524	30	55.1	53	43.40	1e-08	1019
NODE_481_length_142_cov_1.436620	190	gi|489656510|ref|WP_003560877.1|	185	23	30.8	37	35.14	1.3	1581
NODE_481_length_142_cov_1.436620	190	gi|490698127|ref|WP_004561677.1|	185	23	30.8	37	35.14	1.4	1588
NODE_481_length_142_cov_1.436620	190	gi|489037874|ref|WP_002948212.1|	119	21	30.0	38	39.47	1.8	204
NODE_481_length_142_cov_1.436620	190	gi|337282862|ref|YP_004622333.1|	1268	15	30.4	40	40.00	2.5	760570
NODE_481_length_142_cov_1.436620	190	gi|490497224|ref|WP_004363387.1|	257	13	30.0	34	44.12	3.1	28133
NODE_481_length_142_cov_1.436620	190	gi|488483142|ref|WP_002526812.1|	169	37	29.6	54	31.48	3.3	1743
NODE_481_length_142_cov_1.436620	190	gi|254692985|ref|NP_082498.1|	211	10	29.3	21	52.38	4.3	10090
NODE_481_length_142_cov_1.436620	190	gi|492850498|ref|WP_006004452.1|	49	13	27.7	27	51.85	4.5	901
NODE_481_length_142_cov_1.436620	190	gi|491995391|ref|WP_005711922.1|	44	15	27.3	25	40.00	5.1	47715
NODE_481_length_142_cov_1.436620	190	gi|153792791|ref|NP_001093328.1|	479	29	29.3	47	38.30	6.1	9606
NODE_485_length_153_cov_1.333333	201	gi|150421684|ref|NP_056020.2|	1134	25	29.6	40	37.50	5.0	9606
NODE_485_length_153_cov_1.333333	201	gi|150421681|ref|NP_115565.3|	1191	25	29.6	40	37.50	5.0	9606
NODE_485_length_153_cov_1.333333	201	gi|494130632|ref|WP_007070398.1|	670	16	29.6	32	43.75	5.2	218538
NODE_485_length_153_cov_1.333333	201	gi|489920565|ref|WP_003823920.1|	168	10	28.9	21	52.38	5.6	539
NODE_487_length_103_cov_1.980582	151	gi|490319658|ref|WP_004209151.1|	94	18	43.1	38	52.63	1e-05	13690
NODE_487_length_103_cov_1.980582	151	gi|496406758|ref|WP_009115622.1|	91	18	34.3	32	43.75	0.021	607711
NODE_487_length_103_cov_1.980582	151	gi|209916922|ref|YP_002291242.1|	104	22	33.5	36	38.89	0.042	409438
NODE_487_length_103_cov_1.980582	151	gi|489837253|ref|WP_003740966.1|	90	19	33.1	32	40.62	0.046	488
NODE_487_length_103_cov_1.980582	151	gi|493429378|ref|WP_006385008.1|	100	14	31.6	28	50.00	0.18	85698
NODE_487_length_103_cov_1.980582	151	gi|493431396|ref|WP_006386989.1|	92	22	30.4	36	38.89	0.53	85698
NODE_487_length_103_cov_1.980582	151	gi|492885438|ref|WP_006022302.1|	92	22	30.0	44	40.91	0.62	56946
NODE_487_length_103_cov_1.980582	151	gi|493746744|ref|WP_006695768.1|	216	13	29.6	29	51.72	2.5	135083
NODE_487_length_103_cov_1.980582	151	gi|488717987|ref|WP_002641863.1|	90	22	28.1	32	31.25	4.0	72
NODE_487_length_103_cov_1.980582	151	gi|496424577|ref|WP_009133424.1|	144	19	28.5	32	40.62	5.3	626932
NODE_488_length_120_cov_2.633333	168	gi|112363107|ref|NP_032717.2|	848	1	29.6	15	93.33	4.6	10090
NODE_524_length_423_cov_5.368794	471	gi|255357302|ref|YP_003090288.1|	758	1	  224	131	99.24	2e-67	645687
NODE_524_length_423_cov_5.368794	471	gi|410493719|ref|YP_006905860.1|	755	47	  143	134	62.69	3e-38	683174
NODE_524_length_423_cov_5.368794	471	gi|262166848|ref|YP_003275953.1|	731	53	58.9	108	35.19	6e-09	682382
NODE_524_length_423_cov_5.368794	471	gi|407868426|ref|YP_006792628.1|	731	53	58.9	108	35.19	7e-09	683173
NODE_524_length_423_cov_5.368794	471	gi|410493722|ref|YP_006905857.1|	729	46	56.6	79	36.71	3e-08	1247113
NODE_524_length_423_cov_5.368794	471	gi|28867242|ref|NP_795336.1|	775	44	43.1	70	32.86	8e-04	1239574
NODE_547_length_108_cov_1.888889	156	gi|490323013|ref|WP_004212498.1|	621	4	67.0	51	92.16	7e-13	13690
NODE_547_length_108_cov_1.888889	156	gi|493738276|ref|WP_006687451.1|	603	18	34.7	42	57.14	0.084	133448
NODE_547_length_108_cov_1.888889	156	gi|493871080|ref|WP_006817596.1|	579	16	34.7	39	58.97	0.089	158877
NODE_547_length_108_cov_1.888889	156	gi|26250058|ref|NP_756098.1|	577	18	34.3	41	56.10	0.12	199310
NODE_547_length_108_cov_1.888889	156	gi|157162923|ref|YP_001460241.1|	580	18	33.9	41	56.10	0.14	331112
NODE_547_length_108_cov_1.888889	156	gi|493865579|ref|WP_006812266.1|	581	19	33.5	42	54.76	0.22	158836
NODE_547_length_108_cov_1.888889	156	gi|493178893|ref|WP_006177924.1|	590	19	33.5	42	54.76	0.22	69218
NODE_547_length_108_cov_1.888889	156	gi|492888807|ref|WP_006023376.1|	581	24	31.2	45	46.67	1.2	56946
NODE_547_length_108_cov_1.888889	156	gi|496076571|ref|WP_008801078.1|	564	18	31.2	40	55.00	1.2	849
NODE_547_length_108_cov_1.888889	156	gi|488801539|ref|WP_002713945.1|	578	24	30.4	44	45.45	1.9	1034
NODE_578_length_153_cov_1.333333	201	gi|490320325|ref|WP_004209810.1|	1511	4	  137	66	93.94	4e-37	13690
NODE_578_length_153_cov_1.333333	201	gi|494060855|ref|WP_007002938.1|	1512	5	  133	66	92.42	2e-35	204525
NODE_578_length_153_cov_1.333333	201	gi|490365610|ref|WP_004245274.1|	1485	10	  122	66	84.85	8e-32	584
NODE_578_length_153_cov_1.333333	201	gi|492458832|ref|WP_005851431.1|	1492	13	  122	66	80.30	1e-31	821
NODE_578_length_153_cov_1.333333	201	gi|492385915|ref|WP_005827615.1|	1516	13	  122	66	80.30	1e-31	820
NODE_578_length_153_cov_1.333333	201	gi|492414685|ref|WP_005837257.1|	1516	13	  122	66	80.30	1e-31	820
NODE_578_length_153_cov_1.333333	201	gi|493582275|ref|WP_006535319.1|	850	11	  121	66	83.33	1e-31	102862
NODE_578_length_153_cov_1.333333	201	gi|495129132|ref|WP_007853943.1|	1492	13	  122	66	80.30	1e-31	357276
NODE_578_length_153_cov_1.333333	201	gi|495121591|ref|WP_007846406.1|	1492	13	  122	66	80.30	1e-31	357276
NODE_578_length_153_cov_1.333333	201	gi|490646212|ref|WP_004511207.1|	1480	11	  122	66	83.33	2e-31	28197
NODE_629_length_128_cov_1.359375	176	gi|490322896|ref|WP_004212381.1|	600	14	92.0	58	75.86	1e-21	13690
NODE_629_length_128_cov_1.359375	176	gi|319775157|ref|YP_004137645.1|	618	33	39.7	54	38.89	0.003	935897
NODE_629_length_128_cov_1.359375	176	gi|491975570|ref|WP_005701212.1|	625	33	38.5	54	38.89	0.005	732
NODE_629_length_128_cov_1.359375	176	gi|491966295|ref|WP_005696438.1|	635	35	38.1	54	35.19	0.006	729
NODE_629_length_128_cov_1.359375	176	gi|488764892|ref|WP_002688092.1|	588	32	37.7	62	38.71	0.010	1015
NODE_629_length_128_cov_1.359375	176	gi|488740507|ref|WP_002663879.1|	588	32	37.7	62	38.71	0.010	1015
NODE_629_length_128_cov_1.359375	176	gi|493770948|ref|WP_006719479.1|	603	33	36.6	59	38.98	0.021	739
NODE_629_length_128_cov_1.359375	176	gi|494450521|ref|WP_007241890.1|	645	32	36.2	54	38.89	0.027	249188
NODE_629_length_128_cov_1.359375	176	gi|493738192|ref|WP_006687369.1|	601	26	35.8	42	38.10	0.040	133448
NODE_629_length_128_cov_1.359375	176	gi|490367221|ref|WP_004246885.1|	620	36	35.8	58	31.03	0.041	584
NODE_641_length_188_cov_1.085106	236	gi|490318665|ref|WP_004208160.1|	430	3	  157	78	96.15	2e-45	13690
NODE_641_length_188_cov_1.085106	236	gi|488804222|ref|WP_002716628.1|	684	27	  110	76	64.47	9e-28	1035
NODE_641_length_188_cov_1.085106	236	gi|491924102|ref|WP_005675015.1|	462	28	  107	78	64.10	4e-27	47671
NODE_641_length_188_cov_1.085106	236	gi|494061236|ref|WP_007003318.1|	423	30	  105	76	60.53	2e-26	204525
NODE_641_length_188_cov_1.085106	236	gi|492875618|ref|WP_006018984.1|	690	29	  107	76	61.84	2e-26	56946
NODE_641_length_188_cov_1.085106	236	gi|488802282|ref|WP_002714688.1|	688	29	  107	76	61.84	2e-26	1034
NODE_641_length_188_cov_1.085106	236	gi|491906081|ref|WP_005663768.1|	470	30	  104	78	61.54	3e-26	47229
NODE_641_length_188_cov_1.085106	236	gi|489879342|ref|WP_003782815.1|	449	29	  102	85	57.65	2e-25	502
NODE_641_length_188_cov_1.085106	236	gi|489884023|ref|WP_003787473.1|	450	29	  102	85	57.65	2e-25	504
NODE_641_length_188_cov_1.085106	236	gi|489892394|ref|WP_003795844.1|	449	29	  101	85	57.65	3e-25	505
NODE_694_length_167_cov_1.221557	215	gi|490317744|ref|WP_004207240.1|	448	3	  143	71	95.77	3e-40	13690
NODE_694_length_167_cov_1.221557	215	gi|493250954|ref|WP_006218823.1|	656	30	91.7	71	57.75	4e-21	72556
NODE_694_length_167_cov_1.221557	215	gi|493428631|ref|WP_006384286.1|	452	29	90.5	71	59.15	4e-21	85698
NODE_694_length_167_cov_1.221557	215	gi|488800629|ref|WP_002713035.1|	461	31	87.4	70	55.71	5e-20	1034
NODE_694_length_167_cov_1.221557	215	gi|488798862|ref|WP_002711268.1|	461	37	81.3	70	47.14	8e-18	1034
NODE_694_length_167_cov_1.221557	215	gi|488803812|ref|WP_002716218.1|	461	38	80.9	70	45.71	1e-17	1035
NODE_694_length_167_cov_1.221557	215	gi|316931981|ref|YP_004106963.1|	461	33	80.5	70	52.86	2e-17	652103
NODE_694_length_167_cov_1.221557	215	gi|492878082|ref|WP_006020019.1|	461	37	79.7	70	47.14	3e-17	56946
NODE_694_length_167_cov_1.221557	215	gi|491920343|ref|WP_005672824.1|	466	39	73.6	70	44.29	5e-15	47671
NODE_694_length_167_cov_1.221557	215	gi|494062588|ref|WP_007004668.1|	452	41	70.5	70	41.43	6e-14	204525
NODE_715_length_127_cov_1.606299	175	gi|490409114|ref|WP_004282323.1|	368	0	  120	57	100.00	9e-33	28090
NODE_715_length_127_cov_1.606299	175	gi|491544409|ref|WP_005402026.1|	443	8	  103	54	85.19	3e-26	40214
NODE_715_length_127_cov_1.606299	175	gi|490409049|ref|WP_004282307.1|	434	7	  101	54	87.04	1e-25	469
NODE_715_length_127_cov_1.606299	175	gi|491544410|ref|WP_005402027.1|	434	8	98.2	54	85.19	2e-24	40214
NODE_715_length_127_cov_1.606299	175	gi|490408628|ref|WP_004281967.1|	67	4	79.7	41	90.24	2e-19	469
NODE_715_length_127_cov_1.606299	175	gi|491062902|ref|WP_004924535.1|	144	26	58.2	55	50.91	1e-10	588
NODE_715_length_127_cov_1.606299	175	gi|490950214|ref|WP_004812034.1|	404	28	50.1	56	44.64	5e-07	33010
NODE_715_length_127_cov_1.606299	175	gi|386638513|ref|YP_006105311.1|	105	9	43.9	27	66.67	9e-06	655817
NODE_715_length_127_cov_1.606299	175	gi|489960599|ref|WP_003863906.1|	446	27	45.1	52	46.15	3e-05	1735
NODE_715_length_127_cov_1.606299	175	gi|491909015|ref|WP_005665249.1|	442	34	44.3	57	38.60	5e-05	47229
NODE_733_length_160_cov_1.275000	208	gi|490321620|ref|WP_004211105.1|	438	9	  119	69	86.96	1e-31	13690
NODE_733_length_160_cov_1.275000	208	gi|491920969|ref|WP_005673232.1|	477	36	58.5	64	43.75	1e-09	47671
NODE_733_length_160_cov_1.275000	208	gi|495109782|ref|WP_007834604.1|	428	40	52.8	67	38.81	1e-07	816
NODE_733_length_160_cov_1.275000	208	gi|150003898|ref|YP_001298642.1|	428	40	52.4	67	38.81	1e-07	435590
NODE_733_length_160_cov_1.275000	208	gi|496425536|ref|WP_009134383.1|	427	41	52.0	64	35.94	2e-07	626932
NODE_733_length_160_cov_1.275000	208	gi|150007486|ref|YP_001302229.1|	424	42	50.8	67	37.31	4e-07	435591
NODE_733_length_160_cov_1.275000	208	gi|495422678|ref|WP_008147375.1|	310	41	50.1	67	38.81	5e-07	387661
NODE_733_length_160_cov_1.275000	208	gi|494927097|ref|WP_007653132.1|	422	41	50.1	67	38.81	6e-07	375288
NODE_733_length_160_cov_1.275000	208	gi|495433826|ref|WP_008158521.1|	408	41	49.7	67	38.81	9e-07	387661
NODE_733_length_160_cov_1.275000	208	gi|497219184|ref|WP_009533446.1|	422	42	49.7	70	38.57	1e-06	796942
NODE_748_length_191_cov_1.068063	239	gi|490321465|ref|WP_004210950.1|	723	13	  144	79	83.54	1e-39	13690
NODE_748_length_191_cov_1.068063	239	gi|493430369|ref|WP_006385980.1|	825	47	67.0	79	40.51	2e-12	85698
NODE_748_length_191_cov_1.068063	239	gi|490645019|ref|WP_004510014.1|	778	38	66.6	71	45.07	3e-12	28197
NODE_748_length_191_cov_1.068063	239	gi|489872410|ref|WP_003775942.1|	726	41	62.0	74	40.54	1e-10	496
NODE_748_length_191_cov_1.068063	239	gi|488143458|ref|WP_002214666.1|	725	41	62.0	74	40.54	1e-10	487
NODE_748_length_191_cov_1.068063	239	gi|489746931|ref|WP_003650943.1|	834	34	59.3	64	45.31	1e-09	471
NODE_748_length_191_cov_1.068063	239	gi|493251586|ref|WP_006219451.1|	737	47	59.3	78	39.74	1e-09	72556
NODE_748_length_191_cov_1.068063	239	gi|490242873|ref|WP_004141100.1|	720	42	58.5	77	41.56	2e-09	2718
NODE_748_length_191_cov_1.068063	239	gi|493254486|ref|WP_006221471.1|	823	34	58.5	74	43.24	2e-09	72556
NODE_748_length_191_cov_1.068063	239	gi|493428507|ref|WP_006384164.1|	731	38	57.4	69	44.93	4e-09	85698
NODE_775_length_167_cov_1.221557	215	gi|490404400|ref|WP_004278672.1|	435	1	  140	65	98.46	2e-39	28090
NODE_775_length_167_cov_1.221557	215	gi|446506592|ref|WP_000584420.1|	162	8	  128	65	87.69	4e-37	470
NODE_775_length_167_cov_1.221557	215	gi|491165763|ref|WP_005024134.1|	432	6	  133	65	90.77	1e-36	40216
NODE_775_length_167_cov_1.221557	215	gi|491159536|ref|WP_005017923.1|	432	6	  133	65	90.77	1e-36	40216
NODE_775_length_167_cov_1.221557	215	gi|491543950|ref|WP_005401568.1|	432	6	  131	65	90.77	4e-36	40214
NODE_775_length_167_cov_1.221557	215	gi|169794409|ref|YP_001712202.1|	445	8	  130	65	87.69	1e-35	509173
NODE_775_length_167_cov_1.221557	215	gi|491545757|ref|WP_005403373.1|	461	9	  129	65	86.15	4e-35	40215
NODE_775_length_167_cov_1.221557	215	gi|489749968|ref|WP_003653977.1|	445	8	  128	65	87.69	6e-35	471
NODE_775_length_167_cov_1.221557	215	gi|490779278|ref|WP_004641464.1|	432	11	  124	65	83.08	1e-33	29430
NODE_775_length_167_cov_1.221557	215	gi|490985582|ref|WP_004847316.1|	200	38	31.6	70	28.57	0.90	569
NODE_820_length_154_cov_1.324675	202	gi|255357301|ref|YP_003090287.1|	886	0	  147	67	100.00	8e-41	645687
NODE_820_length_154_cov_1.324675	202	gi|255357300|ref|YP_003090286.1|	1394	0	  147	67	100.00	1e-40	645687
NODE_820_length_154_cov_1.324675	202	gi|410493717|ref|YP_006905858.1|	889	13	  124	67	80.60	8e-33	683174
NODE_820_length_154_cov_1.324675	202	gi|410493720|ref|YP_006905855.1|	886	24	  100	67	64.18	2e-24	1247113
NODE_820_length_154_cov_1.324675	202	gi|262166846|ref|YP_003275952.1|	874	24	95.9	67	64.18	1e-22	682382
NODE_820_length_154_cov_1.324675	202	gi|407868425|ref|YP_006792626.1|	887	24	95.5	67	64.18	2e-22	683173
NODE_820_length_154_cov_1.324675	202	gi|262166847|ref|YP_003275951.1|	1395	24	95.9	67	64.18	2e-22	682382
NODE_820_length_154_cov_1.324675	202	gi|9635573|ref|NP_059944.1|	844	22	58.5	45	51.11	1e-09	1239577
NODE_820_length_154_cov_1.324675	202	gi|31580558|ref|NP_059945.2|	1351	22	58.5	45	51.11	2e-09	1239577
NODE_820_length_154_cov_1.324675	202	gi|28867240|ref|NP_795334.1|	874	34	54.3	63	44.44	4e-08	1239574
NODE_843_length_152_cov_1.342105	200	gi|490405174|ref|WP_004279282.1|	1201	0	  140	66	100.00	4e-38	28090
NODE_843_length_152_cov_1.342105	200	gi|491160548|ref|WP_005018935.1|	1200	19	  100	66	71.21	3e-24	40216
NODE_843_length_152_cov_1.342105	200	gi|491545457|ref|WP_005403073.1|	1198	25	88.2	66	62.12	7e-20	40215
NODE_843_length_152_cov_1.342105	200	gi|489749227|ref|WP_003653236.1|	1198	25	87.8	66	62.12	1e-19	471
NODE_843_length_152_cov_1.342105	200	gi|184157170|ref|YP_001845509.1|	1198	25	87.8	66	62.12	1e-19	405416
NODE_843_length_152_cov_1.342105	200	gi|169796920|ref|YP_001714713.1|	1198	25	87.8	66	62.12	1e-19	509173
NODE_843_length_152_cov_1.342105	200	gi|491542533|ref|WP_005400152.1|	1198	26	87.0	66	60.61	2e-19	40214
NODE_843_length_152_cov_1.342105	200	gi|490776029|ref|WP_004638218.1|	1203	26	85.1	66	60.61	1e-18	29430
NODE_843_length_152_cov_1.342105	200	gi|494745019|ref|WP_007480427.1|	961	28	75.5	68	55.88	2e-15	291644
NODE_843_length_152_cov_1.342105	200	gi|492283538|ref|WP_005798728.1|	995	29	74.3	68	54.41	5e-15	817
NODE_877_length_216_cov_1.888889	264	gi|255357301|ref|YP_003090287.1|	886	2	  162	78	97.44	6e-46	645687
NODE_877_length_216_cov_1.888889	264	gi|255357300|ref|YP_003090286.1|	1394	2	  158	78	97.44	6e-44	645687
NODE_877_length_216_cov_1.888889	264	gi|410493717|ref|YP_006905858.1|	889	29	  117	78	62.82	7e-30	683174
NODE_877_length_216_cov_1.888889	264	gi|410493720|ref|YP_006905855.1|	886	33	  107	84	55.95	2e-26	1247113
NODE_877_length_216_cov_1.888889	264	gi|262166846|ref|YP_003275952.1|	874	34	  101	76	55.26	3e-24	682382
NODE_877_length_216_cov_1.888889	264	gi|407868425|ref|YP_006792626.1|	887	34	  100	76	55.26	4e-24	683173
NODE_877_length_216_cov_1.888889	264	gi|262166847|ref|YP_003275951.1|	1395	34	  100	76	55.26	8e-24	682382
NODE_877_length_216_cov_1.888889	264	gi|422933788|ref|YP_007003831.1|	844	26	82.0	62	58.06	2e-17	1254425
NODE_877_length_216_cov_1.888889	264	gi|422933789|ref|YP_007003830.1|	1353	26	82.4	62	58.06	2e-17	1254425
NODE_877_length_216_cov_1.888889	264	gi|9635573|ref|NP_059944.1|	844	37	74.7	70	47.14	7e-15	1239577
NODE_949_length_107_cov_1.906542	155	gi|490405174|ref|WP_004279282.1|	1201	0	  104	51	100.00	1e-25	28090
NODE_949_length_107_cov_1.906542	155	gi|497180346|ref|WP_009499480.1|	521	19	30.4	31	38.71	1.7	759851
NODE_949_length_107_cov_1.906542	155	gi|493633350|ref|WP_006585212.1|	69	29	28.1	48	33.33	2.6	109790
NODE_949_length_107_cov_1.906542	155	gi|488755190|ref|WP_002678457.1|	287	21	28.9	33	36.36	5.3	1019
NODE_949_length_107_cov_1.906542	155	gi|488943179|ref|WP_002854254.1|	138	16	28.1	31	35.48	7.2	1270
NODE_949_length_107_cov_1.906542	155	gi|312140771|ref|YP_004008107.1|	583	23	28.5	37	32.43	8.9	685727
NODE_949_length_107_cov_1.906542	155	gi|491912889|ref|WP_005667445.1|	1554	38	28.5	51	25.49	9.5	47229
NODE_949_length_107_cov_1.906542	155	gi|491496705|ref|WP_005354417.1|	400	33	28.1	47	29.79	9.5	39492
NODE_951_length_134_cov_1.470149	182	gi|490407534|ref|WP_004281055.1|	515	1	  123	60	98.33	4e-33	28090
NODE_951_length_134_cov_1.470149	182	gi|169797501|ref|YP_001715294.1|	515	5	  119	60	91.67	6e-32	509173
NODE_951_length_134_cov_1.470149	182	gi|489750423|ref|WP_003654432.1|	515	5	  119	60	91.67	1e-31	471
NODE_951_length_134_cov_1.470149	182	gi|490775398|ref|WP_004637592.1|	514	9	  114	60	85.00	9e-30	29430
